,number,token,if_predicate,if_argument
1300,20,which,0,1
1301,20,",",0,0
1302,20,as,0,0
1303,20,noted,1,0
1304,20,in,1,0
1305,20,the,0,1
1306,20,linked,1,0
1307,20,article,0,0
1308,20,",",0,0
1309,20,commits,1,0
1310,20,just,0,0
1311,20,about,0,0
1312,20,every,0,1
1313,20,sin,0,1
1314,20,an,0,1
1315,20,online,0,1
1316,20,marketer,0,1
1317,20,could,1,0
1318,20,commit,1,0
1319,20,",",0,0
1320,20,and,0,0
1321,20,makes,1,0
1322,20,up,0,0
1323,20,a,1,0
1324,20,few,0,1
1325,20,new,0,1
1326,20,ones,0,1
1327,20,besides,0,0
1328,20,.,0,0
1329,20,Let,0,0
1330,20,me,0,1
1331,20,join,1,0
1332,20,the,0,1
1333,20,chorus,0,1
1334,20,of,0,1
1335,20,annoyance,0,0
1336,20,over,0,1
1337,20,Google,0,0
1338,20,'s,0,0
1339,20,new,0,1
1340,20,toolbar,0,0
1341,20,",",0,0
1342,20,which,0,1
1343,20,",",0,0
1344,20,as,0,0
1345,20,noted,1,0
1346,20,in,1,0
1347,20,the,0,1
1348,20,linked,1,0
1349,20,article,0,0
1350,20,",",0,0
1351,20,commits,1,0
1352,20,just,0,0
1353,20,about,0,0
1354,20,every,0,1
1355,20,sin,0,1
1356,20,an,0,1
1357,20,online,0,1
1358,20,marketer,0,1
1359,20,could,1,0
1360,20,commit,1,0
1361,20,",",0,0
1362,20,and,0,0
1363,20,makes,1,0
1364,20,up,0,0
1365,20,a,1,0
1366,20,few,0,1
1367,20,new,0,1
1368,20,ones,0,1
1369,20,besides,0,0
1370,20,.,0,0
1371,21,I,0,0
1372,21,'m,0,0
1373,21,not,0,0
1374,21,fond,0,0
1375,21,of,0,0
1376,21,the,0,0
1377,21,Google,0,0
1378,21,-,0,0
1379,21,hates,0,0
1380,21,-,0,0
1381,21,privacy,0,0
1382,21,argument,0,0
1383,21,I,0,0
1384,21,'m,0,0
1385,21,not,0,0
1386,21,fond,0,0
1387,21,of,0,0
1388,21,the,0,0
1389,21,Google,0,0
1390,21,-,0,0
1391,21,hates,0,0
1392,21,-,0,0
1393,21,privacy,0,0
1394,21,argument,0,0
1395,21,I,0,0
1396,21,'m,0,0
1397,21,not,0,0
1398,21,fond,0,0
1399,21,of,0,0
1400,21,the,0,0
1401,21,Google,0,0
1402,21,-,0,0
1403,21,hates,0,0
1404,21,-,0,0
1405,21,privacy,0,0
1406,21,argument,0,0
1407,21,I,0,0
1408,21,'m,0,0
1409,21,not,0,0
1410,21,fond,0,0
1411,21,of,0,0
1412,21,the,0,0
1413,21,Google,0,0
1414,21,-,0,0
1415,21,hates,0,0
1416,21,-,0,0
1417,21,privacy,0,0
1418,21,argument,0,0
1419,22,(,0,0
1420,22,You,0,0
1421,22,do,1,0
1422,22,n't,0,0
1423,22,need,1,0
1424,22,to,1,0
1425,22,use,1,0
1426,22,their,0,1
1427,22,site,0,1
1428,22,",",0,0
1429,22,you,0,1
1430,22,can,1,0
1431,22,opt,1,0
1432,22,-,0,1
1433,22,out,0,1
1434,22,of,0,1
1435,22,sharing,1,0
1436,22,your,0,1
1437,22,information,0,1
1438,22,",",0,0
1439,22,you,0,1
1440,22,do,1,0
1441,22,n't,0,0
1442,22,need,1,0
1443,22,to,1,0
1444,22,send,1,0
1445,22,stuff,0,1
1446,22,to,1,0
1447,22,anyone,0,1
1448,22,with,0,0
1449,22,a,1,0
1450,22,Gmail,0,0
1451,22,account,0,0
1452,22,",",0,0
1453,22,and,0,0
1454,22,if,0,0
1455,22,--,0,0
1456,22,wonder,0,0
1457,22,of,0,1
1458,22,wonders,0,0
1459,22,--,0,0
1460,22,you,0,1
1461,22,'re,1,0
1462,22,worried,0,0
1463,22,that,0,0
1464,22,you,0,1
1465,22,might,1,0
1466,22,send,1,0
1467,22,something,0,1
1468,22,to,1,0
1469,22,someone,0,0
1470,22,who,0,1
1471,22,would,1,0
1472,22,forward,1,0
1473,22,an,1,0
1474,22,excerpt,0,1
1475,22,to,1,0
1476,22,someone,0,0
1477,22,who,0,1
1478,22,would,1,0
1479,22,then,0,0
1480,22,store,1,0
1481,22,it,0,1
1482,22,on,0,1
1483,22,a,1,0
1484,22,Gmail,0,0
1485,22,account,0,0
1486,22,...,0,0
1487,22,you,0,1
1488,22,have,1,0
1489,22,far,0,0
1490,22,",",0,0
1491,22,far,0,0
1492,22,too,0,0
1493,22,much,0,1
1494,22,time,0,1
1495,22,on,0,1
1496,22,your,0,1
1497,22,hands,0,0
1498,22,),0,0
1499,22,.,0,0
1500,22,(,0,0
1501,22,You,0,0
1502,22,do,1,0
1503,22,n't,0,0
1504,22,need,1,0
1505,22,to,1,0
1506,22,use,1,0
1507,22,their,0,1
1508,22,site,0,1
1509,22,",",0,0
1510,22,you,0,1
1511,22,can,1,0
1512,22,opt,1,0
1513,22,-,0,1
1514,22,out,0,1
1515,22,of,0,1
1516,22,sharing,1,0
1517,22,your,0,1
1518,22,information,0,1
1519,22,",",0,0
1520,22,you,0,1
1521,22,do,1,0
1522,22,n't,0,0
1523,22,need,1,0
1524,22,to,1,0
1525,22,send,1,0
1526,22,stuff,0,1
1527,22,to,1,0
1528,22,anyone,0,1
1529,22,with,0,0
1530,22,a,1,0
1531,22,Gmail,0,0
1532,22,account,0,0
1533,22,",",0,0
1534,22,and,0,0
1535,22,if,0,0
1536,22,--,0,0
1537,22,wonder,0,0
1538,22,of,0,1
1539,22,wonders,0,0
1540,22,--,0,0
1541,22,you,0,1
1542,22,'re,1,0
1543,22,worried,0,0
1544,22,that,0,0
1545,22,you,0,1
1546,22,might,1,0
1547,22,send,1,0
1548,22,something,0,1
1549,22,to,1,0
1550,22,someone,0,0
1551,22,who,0,1
1552,22,would,1,0
1553,22,forward,1,0
1554,22,an,1,0
1555,22,excerpt,0,1
1556,22,to,1,0
1557,22,someone,0,0
1558,22,who,0,1
1559,22,would,1,0
1560,22,then,0,0
1561,22,store,1,0
1562,22,it,0,1
1563,22,on,0,1
1564,22,a,1,0
1565,22,Gmail,0,0
1566,22,account,0,0
1567,22,...,0,0
1568,22,you,0,1
1569,22,have,1,0
1570,22,far,0,0
1571,22,",",0,0
1572,22,far,0,0
1573,22,too,0,0
1574,22,much,0,1
1575,22,time,0,1
1576,22,on,0,1
1577,22,your,0,1
1578,22,hands,0,0
1579,22,),0,0
1580,22,.,0,0
1581,22,(,0,0
1582,22,You,0,0
1583,22,do,1,0
1584,22,n't,0,0
1585,22,need,1,0
1586,22,to,1,0
1587,22,use,1,0
1588,22,their,0,1
1589,22,site,0,1
1590,22,",",0,0
1591,22,you,0,1
1592,22,can,1,0
1593,22,opt,1,0
1594,22,-,0,1
1595,22,out,0,1
1596,22,of,0,1
1597,22,sharing,1,0
1598,22,your,0,1
1599,22,information,0,1
1600,22,",",0,0
1601,22,you,0,1
1602,22,do,1,0
1603,22,n't,0,0
1604,22,need,1,0
1605,22,to,1,0
1606,22,send,1,0
1607,22,stuff,0,1
1608,22,to,1,0
1609,22,anyone,0,1
1610,22,with,0,0
1611,22,a,1,0
1612,22,Gmail,0,0
1613,22,account,0,0
1614,22,",",0,0
1615,22,and,0,0
1616,22,if,0,0
1617,22,--,0,0
1618,22,wonder,0,0
1619,22,of,0,1
1620,22,wonders,0,0
1621,22,--,0,0
1622,22,you,0,1
1623,22,'re,1,0
1624,22,worried,0,0
1625,22,that,0,0
1626,22,you,0,1
1627,22,might,1,0
1628,22,send,1,0
1629,22,something,0,1
1630,22,to,1,0
1631,22,someone,0,0
1632,22,who,0,1
1633,22,would,1,0
1634,22,forward,1,0
1635,22,an,1,0
1636,22,excerpt,0,1
1637,22,to,1,0
1638,22,someone,0,0
1639,22,who,0,1
1640,22,would,1,0
1641,22,then,0,0
1642,22,store,1,0
1643,22,it,0,1
1644,22,on,0,1
1645,22,a,1,0
1646,22,Gmail,0,0
1647,22,account,0,0
1648,22,...,0,0
1649,22,you,0,1
1650,22,have,1,0
1651,22,far,0,0
1652,22,",",0,0
1653,22,far,0,0
1654,22,too,0,0
1655,22,much,0,1
1656,22,time,0,1
1657,22,on,0,1
1658,22,your,0,1
1659,22,hands,0,0
1660,22,),0,0
1661,22,.,0,0
1662,22,(,0,0
1663,22,You,0,0
1664,22,do,1,0
1665,22,n't,0,0
1666,22,need,1,0
1667,22,to,1,0
1668,22,use,1,0
1669,22,their,0,1
1670,22,site,0,1
1671,22,",",0,0
1672,22,you,0,1
1673,22,can,1,0
1674,22,opt,1,0
1675,22,-,0,1
1676,22,out,0,1
1677,22,of,0,1
1678,22,sharing,1,0
1679,22,your,0,1
1680,22,information,0,1
1681,22,",",0,0
1682,22,you,0,1
1683,22,do,1,0
1684,22,n't,0,0
1685,22,need,1,0
1686,22,to,1,0
1687,22,send,1,0
1688,22,stuff,0,1
1689,22,to,1,0
1690,22,anyone,0,1
1691,22,with,0,0
1692,22,a,1,0
1693,22,Gmail,0,0
1694,22,account,0,0
1695,22,",",0,0
1696,22,and,0,0
1697,22,if,0,0
1698,22,--,0,0
1699,22,wonder,0,0
1700,22,of,0,1
1701,22,wonders,0,0
1702,22,--,0,0
1703,22,you,0,1
1704,22,'re,1,0
1705,22,worried,0,0
1706,22,that,0,0
1707,22,you,0,1
1708,22,might,1,0
1709,22,send,1,0
1710,22,something,0,1
1711,22,to,1,0
1712,22,someone,0,0
1713,22,who,0,1
1714,22,would,1,0
1715,22,forward,1,0
1716,22,an,1,0
1717,22,excerpt,0,1
1718,22,to,1,0
1719,22,someone,0,0
1720,22,who,0,1
1721,22,would,1,0
1722,22,then,0,0
1723,22,store,1,0
1724,22,it,0,1
1725,22,on,0,1
1726,22,a,1,0
1727,22,Gmail,0,0
1728,22,account,0,0
1729,22,...,0,0
1730,22,you,0,1
1731,22,have,1,0
1732,22,far,0,0
1733,22,",",0,0
1734,22,far,0,0
1735,22,too,0,0
1736,22,much,0,1
1737,22,time,0,1
1738,22,on,0,1
1739,22,your,0,1
1740,22,hands,0,0
1741,22,),0,0
1742,22,.,0,0
1743,22,(,0,0
1744,22,You,0,0
1745,22,do,1,0
1746,22,n't,0,0
1747,22,need,1,0
1748,22,to,1,0
1749,22,use,1,0
1750,22,their,0,1
1751,22,site,0,1
1752,22,",",0,0
1753,22,you,0,1
1754,22,can,1,0
1755,22,opt,1,0
1756,22,-,0,1
1757,22,out,0,1
1758,22,of,0,1
1759,22,sharing,1,0
1760,22,your,0,1
1761,22,information,0,1
1762,22,",",0,0
1763,22,you,0,1
1764,22,do,1,0
1765,22,n't,0,0
1766,22,need,1,0
1767,22,to,1,0
1768,22,send,1,0
1769,22,stuff,0,1
1770,22,to,1,0
1771,22,anyone,0,1
1772,22,with,0,0
1773,22,a,1,0
1774,22,Gmail,0,0
1775,22,account,0,0
1776,22,",",0,0
1777,22,and,0,0
1778,22,if,0,0
1779,22,--,0,0
1780,22,wonder,0,0
1781,22,of,0,1
1782,22,wonders,0,0
1783,22,--,0,0
1784,22,you,0,1
1785,22,'re,1,0
1786,22,worried,0,0
1787,22,that,0,0
1788,22,you,0,1
1789,22,might,1,0
1790,22,send,1,0
1791,22,something,0,1
1792,22,to,1,0
1793,22,someone,0,0
1794,22,who,0,1
1795,22,would,1,0
1796,22,forward,1,0
1797,22,an,1,0
1798,22,excerpt,0,1
1799,22,to,1,0
1800,22,someone,0,0
1801,22,who,0,1
1802,22,would,1,0
1803,22,then,0,0
1804,22,store,1,0
1805,22,it,0,1
1806,22,on,0,1
1807,22,a,1,0
1808,22,Gmail,0,0
1809,22,account,0,0
1810,22,...,0,0
1811,22,you,0,1
1812,22,have,1,0
1813,22,far,0,0
1814,22,",",0,0
1815,22,far,0,0
1816,22,too,0,0
1817,22,much,0,1
1818,22,time,0,1
1819,22,on,0,1
1820,22,your,0,1
1821,22,hands,0,0
1822,22,),0,0
1823,22,.,0,0
1824,22,(,0,0
1825,22,You,0,0
1826,22,do,1,0
1827,22,n't,0,0
1828,22,need,1,0
1829,22,to,1,0
1830,22,use,1,0
1831,22,their,0,1
1832,22,site,0,1
1833,22,",",0,0
1834,22,you,0,1
1835,22,can,1,0
1836,22,opt,1,0
1837,22,-,0,1
1838,22,out,0,1
1839,22,of,0,1
1840,22,sharing,1,0
1841,22,your,0,1
1842,22,information,0,1
1843,22,",",0,0
1844,22,you,0,1
1845,22,do,1,0
1846,22,n't,0,0
1847,22,need,1,0
1848,22,to,1,0
1849,22,send,1,0
1850,22,stuff,0,1
1851,22,to,1,0
1852,22,anyone,0,1
1853,22,with,0,0
1854,22,a,1,0
1855,22,Gmail,0,0
1856,22,account,0,0
1857,22,",",0,0
1858,22,and,0,0
1859,22,if,0,0
1860,22,--,0,0
1861,22,wonder,0,0
1862,22,of,0,1
1863,22,wonders,0,0
1864,22,--,0,0
1865,22,you,0,1
1866,22,'re,1,0
1867,22,worried,0,0
1868,22,that,0,0
1869,22,you,0,1
1870,22,might,1,0
1871,22,send,1,0
1872,22,something,0,1
1873,22,to,1,0
1874,22,someone,0,0
1875,22,who,0,1
1876,22,would,1,0
1877,22,forward,1,0
1878,22,an,1,0
1879,22,excerpt,0,1
1880,22,to,1,0
1881,22,someone,0,0
1882,22,who,0,1
1883,22,would,1,0
1884,22,then,0,0
1885,22,store,1,0
1886,22,it,0,1
1887,22,on,0,1
1888,22,a,1,0
1889,22,Gmail,0,0
1890,22,account,0,0
1891,22,...,0,0
1892,22,you,0,1
1893,22,have,1,0
1894,22,far,0,0
1895,22,",",0,0
1896,22,far,0,0
1897,22,too,0,0
1898,22,much,0,1
1899,22,time,0,1
1900,22,on,0,1
1901,22,your,0,1
1902,22,hands,0,0
1903,22,),0,0
1904,22,.,0,0
1905,22,(,0,0
1906,22,You,0,0
1907,22,do,1,0
1908,22,n't,0,0
1909,22,need,1,0
1910,22,to,1,0
1911,22,use,1,0
1912,22,their,0,1
1913,22,site,0,1
1914,22,",",0,0
1915,22,you,0,1
1916,22,can,1,0
1917,22,opt,1,0
1918,22,-,0,1
1919,22,out,0,1
1920,22,of,0,1
1921,22,sharing,1,0
1922,22,your,0,1
1923,22,information,0,1
1924,22,",",0,0
1925,22,you,0,1
1926,22,do,1,0
1927,22,n't,0,0
1928,22,need,1,0
1929,22,to,1,0
1930,22,send,1,0
1931,22,stuff,0,1
1932,22,to,1,0
1933,22,anyone,0,1
1934,22,with,0,0
1935,22,a,1,0
1936,22,Gmail,0,0
1937,22,account,0,0
1938,22,",",0,0
1939,22,and,0,0
1940,22,if,0,0
1941,22,--,0,0
1942,22,wonder,0,0
1943,22,of,0,1
1944,22,wonders,0,0
1945,22,--,0,0
1946,22,you,0,1
1947,22,'re,1,0
1948,22,worried,0,0
1949,22,that,0,0
1950,22,you,0,1
1951,22,might,1,0
1952,22,send,1,0
1953,22,something,0,1
1954,22,to,1,0
1955,22,someone,0,0
1956,22,who,0,1
1957,22,would,1,0
1958,22,forward,1,0
1959,22,an,1,0
1960,22,excerpt,0,1
1961,22,to,1,0
1962,22,someone,0,0
1963,22,who,0,1
1964,22,would,1,0
1965,22,then,0,0
1966,22,store,1,0
1967,22,it,0,1
1968,22,on,0,1
1969,22,a,1,0
1970,22,Gmail,0,0
1971,22,account,0,0
1972,22,...,0,0
1973,22,you,0,1
1974,22,have,1,0
1975,22,far,0,0
1976,22,",",0,0
1977,22,far,0,0
1978,22,too,0,0
1979,22,much,0,1
1980,22,time,0,1
1981,22,on,0,1
1982,22,your,0,1
1983,22,hands,0,0
1984,22,),0,0
1985,22,.,0,0
1986,22,(,0,0
1987,22,You,0,0
1988,22,do,1,0
1989,22,n't,0,0
1990,22,need,1,0
1991,22,to,1,0
1992,22,use,1,0
1993,22,their,0,1
1994,22,site,0,1
1995,22,",",0,0
1996,22,you,0,1
1997,22,can,1,0
1998,22,opt,1,0
1999,22,-,0,1
2000,22,out,0,1
2001,22,of,0,1
2002,22,sharing,1,0
2003,22,your,0,1
2004,22,information,0,1
2005,22,",",0,0
2006,22,you,0,1
2007,22,do,1,0
2008,22,n't,0,0
2009,22,need,1,0
2010,22,to,1,0
2011,22,send,1,0
2012,22,stuff,0,1
2013,22,to,1,0
2014,22,anyone,0,1
2015,22,with,0,0
2016,22,a,1,0
2017,22,Gmail,0,0
2018,22,account,0,0
2019,22,",",0,0
2020,22,and,0,0
2021,22,if,0,0
2022,22,--,0,0
2023,22,wonder,0,0
2024,22,of,0,1
2025,22,wonders,0,0
2026,22,--,0,0
2027,22,you,0,1
2028,22,'re,1,0
2029,22,worried,0,0
2030,22,that,0,0
2031,22,you,0,1
2032,22,might,1,0
2033,22,send,1,0
2034,22,something,0,1
2035,22,to,1,0
2036,22,someone,0,0
2037,22,who,0,1
2038,22,would,1,0
2039,22,forward,1,0
2040,22,an,1,0
2041,22,excerpt,0,1
2042,22,to,1,0
2043,22,someone,0,0
2044,22,who,0,1
2045,22,would,1,0
2046,22,then,0,0
2047,22,store,1,0
2048,22,it,0,1
2049,22,on,0,1
2050,22,a,1,0
2051,22,Gmail,0,0
2052,22,account,0,0
2053,22,...,0,0
2054,22,you,0,1
2055,22,have,1,0
2056,22,far,0,0
2057,22,",",0,0
2058,22,far,0,0
2059,22,too,0,0
2060,22,much,0,1
2061,22,time,0,1
2062,22,on,0,1
2063,22,your,0,1
2064,22,hands,0,0
2065,22,),0,0
2066,22,.,0,0
2067,22,(,0,0
2068,22,You,0,0
2069,22,do,1,0
2070,22,n't,0,0
2071,22,need,1,0
2072,22,to,1,0
2073,22,use,1,0
2074,22,their,0,1
2075,22,site,0,1
2076,22,",",0,0
2077,22,you,0,1
2078,22,can,1,0
2079,22,opt,1,0
2080,22,-,0,1
2081,22,out,0,1
2082,22,of,0,1
2083,22,sharing,1,0
2084,22,your,0,1
2085,22,information,0,1
2086,22,",",0,0
2087,22,you,0,1
2088,22,do,1,0
2089,22,n't,0,0
2090,22,need,1,0
2091,22,to,1,0
2092,22,send,1,0
2093,22,stuff,0,1
2094,22,to,1,0
2095,22,anyone,0,1
2096,22,with,0,0
2097,22,a,1,0
2098,22,Gmail,0,0
2099,22,account,0,0
2100,22,",",0,0
2101,22,and,0,0
2102,22,if,0,0
2103,22,--,0,0
2104,22,wonder,0,0
2105,22,of,0,1
2106,22,wonders,0,0
2107,22,--,0,0
2108,22,you,0,1
2109,22,'re,1,0
2110,22,worried,0,0
2111,22,that,0,0
2112,22,you,0,1
2113,22,might,1,0
2114,22,send,1,0
2115,22,something,0,1
2116,22,to,1,0
2117,22,someone,0,0
2118,22,who,0,1
2119,22,would,1,0
2120,22,forward,1,0
2121,22,an,1,0
2122,22,excerpt,0,1
2123,22,to,1,0
2124,22,someone,0,0
2125,22,who,0,1
2126,22,would,1,0
2127,22,then,0,0
2128,22,store,1,0
2129,22,it,0,1
2130,22,on,0,1
2131,22,a,1,0
2132,22,Gmail,0,0
2133,22,account,0,0
2134,22,...,0,0
2135,22,you,0,1
2136,22,have,1,0
2137,22,far,0,0
2138,22,",",0,0
2139,22,far,0,0
2140,22,too,0,0
2141,22,much,0,1
2142,22,time,0,1
2143,22,on,0,1
2144,22,your,0,1
2145,22,hands,0,0
2146,22,),0,0
2147,22,.,0,0
2148,22,(,0,0
2149,22,You,0,0
2150,22,do,1,0
2151,22,n't,0,0
2152,22,need,1,0
2153,22,to,1,0
2154,22,use,1,0
2155,22,their,0,1
2156,22,site,0,1
2157,22,",",0,0
2158,22,you,0,1
2159,22,can,1,0
2160,22,opt,1,0
2161,22,-,0,1
2162,22,out,0,1
2163,22,of,0,1
2164,22,sharing,1,0
2165,22,your,0,1
2166,22,information,0,1
2167,22,",",0,0
2168,22,you,0,1
2169,22,do,1,0
2170,22,n't,0,0
2171,22,need,1,0
2172,22,to,1,0
2173,22,send,1,0
2174,22,stuff,0,1
2175,22,to,1,0
2176,22,anyone,0,1
2177,22,with,0,0
2178,22,a,1,0
2179,22,Gmail,0,0
2180,22,account,0,0
2181,22,",",0,0
2182,22,and,0,0
2183,22,if,0,0
2184,22,--,0,0
2185,22,wonder,0,0
2186,22,of,0,1
2187,22,wonders,0,0
2188,22,--,0,0
2189,22,you,0,1
2190,22,'re,1,0
2191,22,worried,0,0
2192,22,that,0,0
2193,22,you,0,1
2194,22,might,1,0
2195,22,send,1,0
2196,22,something,0,1
2197,22,to,1,0
2198,22,someone,0,0
2199,22,who,0,1
2200,22,would,1,0
2201,22,forward,1,0
2202,22,an,1,0
2203,22,excerpt,0,1
2204,22,to,1,0
2205,22,someone,0,0
2206,22,who,0,1
2207,22,would,1,0
2208,22,then,0,0
2209,22,store,1,0
2210,22,it,0,1
2211,22,on,0,1
2212,22,a,1,0
2213,22,Gmail,0,0
2214,22,account,0,0
2215,22,...,0,0
2216,22,you,0,1
2217,22,have,1,0
2218,22,far,0,0
2219,22,",",0,0
2220,22,far,0,0
2221,22,too,0,0
2222,22,much,0,1
2223,22,time,0,1
2224,22,on,0,1
2225,22,your,0,1
2226,22,hands,0,0
2227,22,),0,0
2228,22,.,0,0
2229,22,(,0,0
2230,22,You,0,0
2231,22,do,1,0
2232,22,n't,0,0
2233,22,need,1,0
2234,22,to,1,0
2235,22,use,1,0
2236,22,their,0,1
2237,22,site,0,1
2238,22,",",0,0
2239,22,you,0,1
2240,22,can,1,0
2241,22,opt,1,0
2242,22,-,0,1
2243,22,out,0,1
2244,22,of,0,1
2245,22,sharing,1,0
2246,22,your,0,1
2247,22,information,0,1
2248,22,",",0,0
2249,22,you,0,1
2250,22,do,1,0
2251,22,n't,0,0
2252,22,need,1,0
2253,22,to,1,0
2254,22,send,1,0
2255,22,stuff,0,1
2256,22,to,1,0
2257,22,anyone,0,1
2258,22,with,0,0
2259,22,a,1,0
2260,22,Gmail,0,0
2261,22,account,0,0
2262,22,",",0,0
2263,22,and,0,0
2264,22,if,0,0
2265,22,--,0,0
2266,22,wonder,0,0
2267,22,of,0,1
2268,22,wonders,0,0
2269,22,--,0,0
2270,22,you,0,1
2271,22,'re,1,0
2272,22,worried,0,0
2273,22,that,0,0
2274,22,you,0,1
2275,22,might,1,0
2276,22,send,1,0
2277,22,something,0,1
2278,22,to,1,0
2279,22,someone,0,0
2280,22,who,0,1
2281,22,would,1,0
2282,22,forward,1,0
2283,22,an,1,0
2284,22,excerpt,0,1
2285,22,to,1,0
2286,22,someone,0,0
2287,22,who,0,1
2288,22,would,1,0
2289,22,then,0,0
2290,22,store,1,0
2291,22,it,0,1
2292,22,on,0,1
2293,22,a,1,0
2294,22,Gmail,0,0
2295,22,account,0,0
2296,22,...,0,0
2297,22,you,0,1
2298,22,have,1,0
2299,22,far,0,0
2300,22,",",0,0
2301,22,far,0,0
2302,22,too,0,0
2303,22,much,0,1
2304,22,time,0,1
2305,22,on,0,1
2306,22,your,0,1
2307,22,hands,0,0
2308,22,),0,0
2309,22,.,0,0
2310,22,(,0,0
2311,22,You,0,0
2312,22,do,1,0
2313,22,n't,0,0
2314,22,need,1,0
2315,22,to,1,0
2316,22,use,1,0
2317,22,their,0,1
2318,22,site,0,1
2319,22,",",0,0
2320,22,you,0,1
2321,22,can,1,0
2322,22,opt,1,0
2323,22,-,0,1
2324,22,out,0,1
2325,22,of,0,1
2326,22,sharing,1,0
2327,22,your,0,1
2328,22,information,0,1
2329,22,",",0,0
2330,22,you,0,1
2331,22,do,1,0
2332,22,n't,0,0
2333,22,need,1,0
2334,22,to,1,0
2335,22,send,1,0
2336,22,stuff,0,1
2337,22,to,1,0
2338,22,anyone,0,1
2339,22,with,0,0
2340,22,a,1,0
2341,22,Gmail,0,0
2342,22,account,0,0
2343,22,",",0,0
2344,22,and,0,0
2345,22,if,0,0
2346,22,--,0,0
2347,22,wonder,0,0
2348,22,of,0,1
2349,22,wonders,0,0
2350,22,--,0,0
2351,22,you,0,1
2352,22,'re,1,0
2353,22,worried,0,0
2354,22,that,0,0
2355,22,you,0,1
2356,22,might,1,0
2357,22,send,1,0
2358,22,something,0,1
2359,22,to,1,0
2360,22,someone,0,0
2361,22,who,0,1
2362,22,would,1,0
2363,22,forward,1,0
2364,22,an,1,0
2365,22,excerpt,0,1
2366,22,to,1,0
2367,22,someone,0,0
2368,22,who,0,1
2369,22,would,1,0
2370,22,then,0,0
2371,22,store,1,0
2372,22,it,0,1
2373,22,on,0,1
2374,22,a,1,0
2375,22,Gmail,0,0
2376,22,account,0,0
2377,22,...,0,0
2378,22,you,0,1
2379,22,have,1,0
2380,22,far,0,0
2381,22,",",0,0
2382,22,far,0,0
2383,22,too,0,0
2384,22,much,0,1
2385,22,time,0,1
2386,22,on,0,1
2387,22,your,0,1
2388,22,hands,0,0
2389,22,),0,0
2390,22,.,0,0
2391,22,(,0,0
2392,22,You,0,0
2393,22,do,1,0
2394,22,n't,0,0
2395,22,need,1,0
2396,22,to,1,0
2397,22,use,1,0
2398,22,their,0,1
2399,22,site,0,1
2400,22,",",0,0
2401,22,you,0,1
2402,22,can,1,0
2403,22,opt,1,0
2404,22,-,0,1
2405,22,out,0,1
2406,22,of,0,1
2407,22,sharing,1,0
2408,22,your,0,1
2409,22,information,0,1
2410,22,",",0,0
2411,22,you,0,1
2412,22,do,1,0
2413,22,n't,0,0
2414,22,need,1,0
2415,22,to,1,0
2416,22,send,1,0
2417,22,stuff,0,1
2418,22,to,1,0
2419,22,anyone,0,1
2420,22,with,0,0
2421,22,a,1,0
2422,22,Gmail,0,0
2423,22,account,0,0
2424,22,",",0,0
2425,22,and,0,0
2426,22,if,0,0
2427,22,--,0,0
2428,22,wonder,0,0
2429,22,of,0,1
2430,22,wonders,0,0
2431,22,--,0,0
2432,22,you,0,1
2433,22,'re,1,0
2434,22,worried,0,0
2435,22,that,0,0
2436,22,you,0,1
2437,22,might,1,0
2438,22,send,1,0
2439,22,something,0,1
2440,22,to,1,0
2441,22,someone,0,0
2442,22,who,0,1
2443,22,would,1,0
2444,22,forward,1,0
2445,22,an,1,0
2446,22,excerpt,0,1
2447,22,to,1,0
2448,22,someone,0,0
2449,22,who,0,1
2450,22,would,1,0
2451,22,then,0,0
2452,22,store,1,0
2453,22,it,0,1
2454,22,on,0,1
2455,22,a,1,0
2456,22,Gmail,0,0
2457,22,account,0,0
2458,22,...,0,0
2459,22,you,0,1
2460,22,have,1,0
2461,22,far,0,0
2462,22,",",0,0
2463,22,far,0,0
2464,22,too,0,0
2465,22,much,0,1
2466,22,time,0,1
2467,22,on,0,1
2468,22,your,0,1
2469,22,hands,0,0
2470,22,),0,0
2471,22,.,0,0
2472,22,(,0,0
2473,22,You,0,0
2474,22,do,1,0
2475,22,n't,0,0
2476,22,need,1,0
2477,22,to,1,0
2478,22,use,1,0
2479,22,their,0,1
2480,22,site,0,1
2481,22,",",0,0
2482,22,you,0,1
2483,22,can,1,0
2484,22,opt,1,0
2485,22,-,0,1
2486,22,out,0,1
2487,22,of,0,1
2488,22,sharing,1,0
2489,22,your,0,1
2490,22,information,0,1
2491,22,",",0,0
2492,22,you,0,1
2493,22,do,1,0
2494,22,n't,0,0
2495,22,need,1,0
2496,22,to,1,0
2497,22,send,1,0
2498,22,stuff,0,1
2499,22,to,1,0
2500,22,anyone,0,1
2501,22,with,0,0
2502,22,a,1,0
2503,22,Gmail,0,0
2504,22,account,0,0
2505,22,",",0,0
2506,22,and,0,0
2507,22,if,0,0
2508,22,--,0,0
2509,22,wonder,0,0
2510,22,of,0,1
2511,22,wonders,0,0
2512,22,--,0,0
2513,22,you,0,1
2514,22,'re,1,0
2515,22,worried,0,0
2516,22,that,0,0
2517,22,you,0,1
2518,22,might,1,0
2519,22,send,1,0
2520,22,something,0,1
2521,22,to,1,0
2522,22,someone,0,0
2523,22,who,0,1
2524,22,would,1,0
2525,22,forward,1,0
2526,22,an,1,0
2527,22,excerpt,0,1
2528,22,to,1,0
2529,22,someone,0,0
2530,22,who,0,1
